"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-04-18",,,"0.16","0.0","0.0","45","47","40",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-04-19",,,"0.00","0.0","0.0","48","63","33",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-04-20",,,"0.00","0.0","0.0","53","56","42",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-04-21",,,"0.17","0.0","0.0","50","62","40",,,,,"    1",,,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-04-22",,,"0.00","0.0","0.0","44","53","36",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-04-23",,,"0.14","0.0","0.0","45","52","40",,,"    1",,,"    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-04-24",,,"0.59","0.0","0.0","45","50","42",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-04-25",,,"0.00","0.0","0.0","51","64","41",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-04-26",,,"0.11","0.0","0.0","49","51","42",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-04-27",,,"0.00","0.0","0.0","45","52","40",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-04-28",,,"0.00","0.0","0.0","51","68","40",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-04-29",,,"0.01","0.0","0.0","53","56","49",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-04-30",,,"0.47","0.0","0.0","53","59","50",,,"    1",,,,,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-01",,,"0.12","0.0","0.0","58","68","53",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-02",,,"0.00","0.0","0.0","63","75","51",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-03",,,"0.05","0.0","0.0","67","80","55",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-04",,,"0.00","0.0","0.0","67","74","49",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-05",,,"0.00","0.0","0.0","54","64","46",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-06",,,"0.15","0.0","0.0","52","54","46",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-07",,,"0.00","0.0","0.0","54","68","44",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-08",,,"0.43","0.0","0.0","53","58","37",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-09",,,"0.00","0.0","0.0","42","50","34",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-10",,,"0.00","0.0","0.0","49","65","35",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-11",,,"0.04","0.0","0.0","54","64","44",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-12",,,"0.00","0.0","0.0","51","62","44",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-13",,,"0.00","0.0","0.0","53","66","41",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-14",,,"0.00","0.0","0.0","56","67","43",,,,,,,,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-15",,,"0.02","0.0","0.0","70","86","59",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-16",,,"0.00","0.0","0.0","72","78","60",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-17",,,"0.00","0.0","0.0","62","67","55",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-18",,,"0.00","0.0","0.0","60","69","55",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-19",,,"0.00","0.0","0.0","62","68","55",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-20",,,"0.00","0.0","0.0","57","66","50",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-21",,,"0.00","0.0","0.0","56","66","47",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-22",,,"0.03","0.0","0.0","62","77","52",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-23",,,"0.79","0.0","0.0","64","71","55",,,"    1","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-24",,,"0.00","0.0","0.0","59","68","53",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-25",,,"0.00","0.0","0.0","62","73","56",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-26",,,"0.00","0.0","0.0","65","77","58",,,"    1",,,,,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-27",,,"0.00","0.0","0.0","66","79","59",,,"    1","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-28",,,"0.00","0.0","0.0","69","78","62",,,"    1",,,,,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-29",,,"0.00","0.0","0.0","75","86","68",,,"    1",,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-30",,,"0.03","0.0","0.0","75","84","68",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-05-31",,,"0.00","0.0","0.0","67","73","55",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-01",,,"0.00","0.0","0.0","62","74","51",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-02",,,"0.14","0.0","0.0","66","76","53",,,,,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-03",,,"0.80","0.0","0.0","70","81","59",,,"    1",,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-04",,,"0.13","0.0","0.0","77","88","65",,,"    1",,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-05",,,"0.19","0.0","0.0","75","82","70",,,"    1",,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-06",,,"0.00","0.0","0.0","78","91","71",,,,,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-07",,,"0.00","0.0","0.0","74","80","64",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-08",,,"0.00","0.0","0.0","71","82","58",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-09",,,"0.00","0.0","0.0","76","91","61",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-10",,,"0.00","0.0","0.0","79","86","70",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-11",,,"0.08","0.0","0.0","78","87","73",,,"    1",,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-12",,,"0.00","0.0","0.0","78","88","70",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-13",,,"0.00","0.0","0.0","71","77","58",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-14",,,"0.00","0.0","0.0","64","75","53",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-15",,,"0.00","0.0","0.0","67","75","56",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-16",,,"0.00","0.0","0.0","67","78","57",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-17",,,"0.00","0.0","0.0","69","80","60",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-18",,,"0.01","0.0","0.0","69","77","64",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-19",,,"0.00","0.0","0.0","72","84","65",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-20",,,"0.00","0.0","0.0","76","87","67",,,,,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-21",,,"0.00","0.0","0.0","77","86","67",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-22",,,"0.00","0.0","0.0","80","92","69",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-23",,,"0.00","0.0","0.0","81","88","71",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-24",,,"0.00","0.0","0.0","80","88","75",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-25",,,"0.00","0.0","0.0","79","88","69",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-26",,,"0.00","0.0","0.0","78","89","66",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-27",,,"0.10","0.0","0.0","77","86","68",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-28",,,"0.00","0.0","0.0","81","93","72",,,,,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-29",,,"0.00","0.0","0.0","80","91","71",,,,,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-06-30",,,"1.44","0.0","0.0","73","82","68",,,"    1",,"    1",,,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-01",,,"0.23","0.0","0.0","73","80","67",,,"    1",,"    1",,,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-02",,,"0.00","0.0","0.0","80","95","67",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-03",,,"1.11","0.0","0.0","85","94","73",,,"    1",,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-04",,,"0.00","0.0","0.0","76","87","70",,,"    1",,,,,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-05",,,"0.00","0.0","0.0","81","95","71",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-06",,,"0.58","0.0","0.0","82","94","70",,,"    1",,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-07",,,"0.00","0.0","0.0","77","83","73",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-08",,,"1.15","0.0","0.0","78","86","72",,,"    1",,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-09",,,"0.00","0.0","0.0","80","88","73",,,"    1",,,,,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-10",,,"2.78","0.0","0.0","77","79","73",,,"    1",,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-11",,,"0.89","0.0","0.0","78","87","71",,,"    1",,"    1",,,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-12",,,"0.00","0.0","0.0","80","91","71",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-13",,,"0.05","0.0","0.0","80","89","71",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-14",,,"0.00","0.0","0.0","80","87","71",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-15",,,"0.00","0.0","0.0","77","82","69",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-16",,,"0.00","0.0","0.0","74","78","70",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-17",,,"0.07","0.0","0.0","75","87","70",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-18",,,"0.00","0.0","0.0","83","93","71",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-19",,,"0.00","0.0","0.0","85","96","74",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-20",,,"0.00","0.0","0.0","88","96","80",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-21",,,"0.00","0.0","0.0","85","91","77",,,,,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-22",,,"0.98","0.0","0.0","84","94","72",,,"    1",,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-23",,,"0.00","0.0","0.0","79","91","73",,,"    1",,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-24",,,"2.14","0.0","0.0","78","81","72",,,"    1",,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-25",,,"0.00","0.0","0.0","80","90","72",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-26",,,"0.00","0.0","0.0","85","94","75",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-27",,,"0.00","0.0","0.0","86","96","75",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-28",,,"0.14","0.0","0.0","87","95","80",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-29",,,"0.00","0.0","0.0","84","92","77",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-30",,,"0.00","0.0","0.0","84","94","74",,,,,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-07-31",,,"1.10","0.0","0.0","78","83","70",,,"    1",,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-01",,,"0.00","0.0","0.0","79","88","69",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-02",,,"0.00","0.0","0.0","82","93","77",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-03",,,"0.34","0.0","0.0","84","91","74",,,"    1",,"    1",,,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-04",,,"0.72","0.0","0.0","76","81","70",,,"    1",,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-05",,,"0.00","0.0","0.0","80","88","72",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-06",,,"0.00","0.0","0.0","76","81","70",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-07",,,"0.60","0.0","0.0","75","80","68",,,"    1",,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-08",,,"0.00","0.0","0.0","75","84","69",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-09",,,"0.00","0.0","0.0","78","90","69",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-10",,,"0.00","0.0","0.0","83","94","73",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-11",,,"0.04","0.0","0.0","82","88","75",,,"    1",,"    1",,,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-12",,,"0.00","0.0","0.0","82","91","77",,,,,"    1",,,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-13",,,"0.49","0.0","0.0","78","81","72",,,"    1",,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-14",,,"0.00","0.0","0.0","80","89","73",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-15",,,"0.00","0.0","0.0","77","85","70",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-16",,,"0.14","0.0","0.0","71","73","67",,,"    1",,,,,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-17",,,"0.01","0.0","0.0","72","84","64",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-18",,,"0.28","0.0","0.0","74","85","63",,,"    1",,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-19",,,"0.21","0.0","0.0","73","78","66",,,"    1",,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-20",,,"0.00","0.0","0.0","72","83","61",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-21",,,"0.00","0.0","0.0","75","87","65",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-22",,,"0.00","0.0","0.0","80","92","71",,,,,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-23",,,"0.00","0.0","0.0","79","87","71",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-24",,,"0.00","0.0","0.0","82","93","72",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-25",,,"0.00","0.0","0.0","82","92","73",,,,,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-26",,,"0.00","0.0","0.0","76","82","67",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-27",,,"0.34","0.0","0.0","79","93","68",,,"    1",,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-28",,,"0.02","0.0","0.0","77","89","69",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-29",,,"0.00","0.0","0.0","76","84","71",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-30",,,"0.00","0.0","0.0","75","82","64",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-08-31",,,"0.00","0.0","0.0","69","78","61",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-01",,,"0.12","0.0","0.0","73","79","68",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-02",,,"0.11","0.0","0.0","75","82","71",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-03",,,"0.85","0.0","0.0","80","89","70",,,"    1",,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-04",,,"0.00","0.0","0.0","76","88","68",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-05",,,"0.00","0.0","0.0","74","81","65",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-06",,,"0.00","0.0","0.0","72","84","61",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-07",,,"0.00","0.0","0.0","73","79","65",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-08",,,"0.00","0.0","0.0","74","84","65",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-09",,,"0.00","0.0","0.0","75","82","71",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-10",,,"1.43","0.0","0.0","78","86","74",,,"    1",,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-11",,,"0.00","0.0","0.0","74","78","62",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-12",,,"0.00","0.0","0.0","67","74","60",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-13",,,"0.00","0.0","0.0","69","77","61",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-14",,,"0.00","0.0","0.0","73","78","59",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-15",,,"0.00","0.0","0.0","60","67","51",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-16",,,"0.00","0.0","0.0","62","73","52",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-17",,,"0.00","0.0","0.0","68","77","61",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-18",,,"0.00","0.0","0.0","68","73","54",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-19",,,"0.00","0.0","0.0","58","65","48",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-20",,,"0.00","0.0","0.0","56","65","47",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-21",,,"0.00","0.0","0.0","56","67","45",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-22",,,"0.00","0.0","0.0","59","75","46",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-23",,,"0.00","0.0","0.0","68","83","55",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-24",,,"0.00","0.0","0.0","69","79","57",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-25",,,"0.00","0.0","0.0","68","80","57",,,"    1",,,,,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-26",,,"0.00","0.0","0.0","69","75","63",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-27",,,"0.05","0.0","0.0","72","80","68",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-28",,,"0.02","0.0","0.0","73","81","69",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-29",,,"0.75","0.0","0.0","71","74","67",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-09-30",,,"0.73","0.0","0.0","68","73","60",,,"    1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-10-01",,,"0.02","0.0","0.0","64","73","55",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-10-02",,,"0.01","0.0","0.0","61","69","52",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-10-03",,,"0.00","0.0","0.0","59","69","48",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-10-04",,,"0.00","0.0","0.0","58","69","47",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-10-05",,,"0.00","0.0","0.0","61","71","51",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-10-06",,,"0.00","0.0","0.0","62","71","50",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-10-07",,,"0.00","0.0","0.0","65","79","57",,,,,,,,,,,
